player,team,position,active_2026,started_first_wc,starts_last3,recent_starter,minutes,matches,goals,assists,shots,sot,fouls,fouled,yellow,red,goals_per90,assists_per90,shots_per90,sot_per90,fouls_per90,yellow_per90,g_per_sh
Leo Østigård,Norway,DF,True,False,1,False,260.0,7,0.0,0.0,0.574,0.0,1.172,0.507,0.0,0.0,0.0,0.0,0.595,0.0,1.215,0.0,0.0
Fredrik André Bjørkan,Norway,DF,True,False,1,False,160.0,7,0.0,0.0,0.0,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Berg,Norway,MF,True,False,0,False,432.0,9,0.0,0.0,0.998,0.0,1.067,0.718,0.0,0.0,0.0,0.0,0.522,0.0,0.558,0.0,0.0
Oscar Bobb,Norway,FW,True,False,1,False,559.0,10,0.0,1.174,0.526,0.3,0.488,5.136,0.0,0.0,0.0,0.538,0.241,0.137,0.224,0.0,0.0
Kristian Thorstvedt,Norway,MF,True,False,1,False,203.0,6,0.0,0.0,1.174,0.0,1.8,2.67,0.0,0.0,0.0,0.0,1.042,0.0,1.597,0.0,0.0
Sondre Langås,Norway,DF,True,False,0,False,27.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morten Thorsby,Norway,MF,True,False,1,False,191.0,5,0.0,1.148,0.51,0.0,0.139,0.51,0.0,0.0,0.0,1.368,0.608,0.0,0.166,0.0,0.0
Marcus Pedersen,Norway,DF,True,False,1,False,136.0,3,0.0,0.0,0.51,0.51,0.944,0.867,0.0,0.0,0.0,0.0,0.961,0.961,1.778,0.0,0.0
Jens Petter Hauge,Norway,MF,True,False,0,False,56.0,2,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.356,0.0,0.0
David Möller Wolfe,Norway,DF,True,False,0,False,585.0,8,0.0,1.156,1.309,0.0,3.445,1.89,0.0,0.0,0.0,0.503,0.57,0.0,1.499,0.0,0.0
Odin Luras Bjørtuft,Norway,DF,True,False,0,False,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henrik Sælebakke Falchener,Norway,DF,True,False,0,False,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aron Dønnum,Norway,MF,True,False,0,False,95.0,4,0.0,0.0,0.226,0.226,0.592,0.714,0.0,0.0,0.0,0.0,0.897,0.897,2.345,0.0,0.0
Andreas Hanche-Olsen,Norway,DF,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Eivind Helland,Norway,DF,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.453,0.226,0.226,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Kristian Arnstad,Norway,MF,True,False,0,False,26.0,1,0.0,0.0,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,3.462,3.462,0.0,0.0,0.0
Sebastian Sebulonsen,Norway,DF,True,False,0,False,26.0,1,0.0,0.0,0.226,0.226,0.0,0.0,0.0,0.0,0.0,0.0,3.462,3.462,0.0,0.0,0.0
Aune Selland Heggebø,Norway,FW,True,False,0,False,27.0,2,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sverre Nypan,Norway,MF,True,False,0,False,9.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cecilio Waterman,Panama,FW,True,False,1,False,263.0,6,0.599,0.313,3.396,2.038,1.005,1.452,0.0,0.0,0.608,0.318,3.444,2.067,1.019,0.0,0.177
Jiovany Ramos,Panama,DF,True,False,0,False,191.0,3,0.368,0.0,0.737,0.368,0.737,0.433,0.0,0.0,0.518,0.0,1.035,0.518,1.035,0.0,0.5
José Córdoba,Panama,DF,True,False,1,False,226.0,3,0.368,0.0,0.368,0.368,0.747,1.484,0.0,0.0,0.402,0.0,0.402,0.402,0.814,0.0,1.0
Yoel Bárcenas,Panama,MF,True,False,1,False,224.0,4,0.313,0.0,1.511,1.001,1.194,1.115,0.0,0.0,0.374,0.0,1.804,1.196,1.426,0.0,0.207
José Luis Rodríguez,Panama,MF,True,False,1,False,267.0,5,0.353,0.368,2.564,1.474,0.353,1.535,0.368,0.0,0.344,0.359,2.499,1.437,0.344,0.359,0.138
Éric Davis,Panama,DF,True,False,0,False,328.0,5,0.353,0.0,0.607,0.353,1.332,1.439,0.3,0.0,0.309,0.0,0.533,0.309,1.168,0.263,0.581
José Fajardo,Panama,FW,True,False,0,False,267.0,6,0.3,0.0,2.36,1.595,1.642,1.021,0.313,0.0,0.308,0.0,2.424,1.639,1.687,0.322,0.127
Ismael Díaz,Panama,FW,True,False,1,False,239.0,4,0.255,0.0,3.426,2.13,0.353,0.353,0.0,0.0,0.266,0.0,3.581,2.227,0.369,0.0,0.074
César Blackman,Panama,MF,True,False,1,False,356.0,5,0.353,0.0,1.058,0.705,1.06,1.371,0.433,0.0,0.258,0.0,0.775,0.517,0.776,0.317,0.333
Carlos Harvey,Panama,DF,True,False,1,False,444.0,5,0.433,0.0,1.452,1.099,1.754,2.094,0.0,0.0,0.249,0.0,0.835,0.632,1.009,0.0,0.299
Orlando Mosquera,Panama,GK,True,False,1,False,502.0,6,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.0,0.0
Amir Murillo,Panama,DF,True,False,1,False,264.0,3,0.0,0.0,0.867,0.0,2.125,1.566,0.0,0.0,0.0,0.0,0.844,0.0,2.067,0.0,0.0
Fidel Escobar,Panama,DF,True,False,1,False,335.0,4,0.0,0.0,0.988,0.733,0.607,1.005,0.0,0.0,0.0,0.0,0.81,0.601,0.498,0.0,0.0
Andrés Andrade,Panama,DF,True,False,1,False,351.0,5,0.0,0.3,0.943,0.255,1.318,0.786,0.0,0.0,0.0,0.235,0.739,0.2,1.033,0.0,0.0
Cristian Martínez,Panama,MF,True,False,0,False,325.0,6,0.0,0.0,0.255,0.255,1.632,1.446,0.368,0.0,0.0,0.0,0.219,0.219,1.402,0.317,0.0
Roderick Miller,Panama,DF,True,False,0,False,123.0,3,0.0,0.0,0.0,0.0,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.307,0.0,0.0
Edgardo Fariña,Panama,DF,True,False,0,False,28.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kadir Barría,Panama,FW,True,False,0,False,139.0,3,0.0,0.0,0.0,0.0,0.368,0.966,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.0,0.0
Tomás Rodríguez,Panama,FW,True,False,0,False,28.0,1,0.0,0.0,0.0,0.0,0.0,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iván Anderson,Panama,DF,True,False,0,False,10.0,1,0.0,0.0,0.0,0.0,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Víctor Griffith,Panama,MF,True,False,0,False,10.0,1,0.0,0.0,0.433,0.433,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
Aníbal Godoy,Panama,MF,True,False,0,False,261.0,5,0.0,0.0,0.809,0.0,2.639,0.952,1.021,0.0,0.0,0.0,0.85,0.0,2.772,1.072,0.0
Adalberto Carrasquilla,Panama,MF,True,False,0,False,365.0,5,0.0,0.0,0.854,0.255,0.976,2.884,0.368,0.0,0.0,0.0,0.659,0.196,0.753,0.284,0.0
Jorge Gutiérrez,Panama,DF,True,False,0,False,130.0,3,0.0,0.0,0.353,0.0,1.811,0.737,0.0,0.0,0.0,0.0,0.703,0.0,3.607,0.0,0.0
Luis Mejía,Panama,GK,True,False,0,False,42.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martín Krug,Panama,DF,True,False,0,False,66.0,1,0.0,0.0,0.0,0.0,0.626,0.0,0.313,0.0,0.0,0.0,0.0,0.0,2.727,1.364,0.0
César Yanis,Panama,FW,True,False,0,False,90.0,1,0.0,0.0,0.313,0.0,0.0,0.626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JD Gunn,Panama,GK,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar Cordoba,Panama,DF,True,False,0,False,80.0,1,0.0,0.0,0.0,0.0,0.266,0.532,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0
Ariel Arroyo,Panama,DF,True,False,0,False,45.0,1,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Aparicio,Panama,DF,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,1.065,0.0,0.266,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
Richard Peralta,Panama,DF,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Galván,Panama,DF,True,False,0,False,90.0,1,0.0,0.0,0.0,0.0,0.266,0.532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Giovany Herbert,Panama,MF,True,False,0,False,73.0,1,0.0,0.0,0.266,0.0,0.0,0.532,0.0,0.0,0.0,0.0,1.233,0.0,0.0,0.0,0.0
José Manuel Murillo,Panama,MF,True,False,0,False,90.0,1,0.0,0.0,0.266,0.0,0.799,0.532,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
Héctor Hurtado,Panama,MF,True,False,0,False,66.0,1,0.0,0.0,0.0,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Phillips,Panama,MF,True,False,0,False,45.0,1,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Javier Rivera,Panama,DF,True,False,0,False,45.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ángel Caicedo,Panama,MF,True,False,0,False,45.0,1,0.0,0.0,0.266,0.266,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Abdul Knight,Panama,MF,True,False,0,False,24.0,1,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0
Gustavo Herrera,Panama,FW,True,False,0,False,24.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kahiser Lenis,Panama,FW,True,False,0,False,17.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Asprilla,Panama,DF,True,False,0,False,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azarias Londoño,Panama,FW,True,False,0,False,126.0,3,0.0,0.255,0.652,0.0,1.71,0.353,0.0,0.0,0.0,0.563,1.442,0.0,3.781,0.0,0.0
Alberto Quintero,Panama,FW,True,False,0,False,29.0,2,0.0,0.0,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291,0.0,0.0,0.0,0.0
Edward Cedeño,Panama,MF,True,False,0,False,7.0,1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.857,0.0,0.0
Omar Browne,Panama,MF,True,False,0,False,18.0,1,0.0,0.0,0.764,0.0,0.51,0.255,0.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0
Gustavo Caballero,Paraguay,FW,True,False,0,False,21.0,1,0.433,0.0,0.433,0.433,0.0,0.0,0.0,0.0,4.286,0.0,4.286,4.286,0.0,0.0,1.0
Mauricio,Paraguay,MF,True,False,0,False,79.0,2,1.6,0.0,1.6,1.6,0.0,1.6,0.0,0.0,1.66,0.0,1.66,1.66,0.0,0.0,1.0
Matías Galarza,Paraguay,MF,True,False,0,False,231.0,5,0.3,0.0,0.3,0.3,2.526,1.513,0.0,0.0,0.426,0.0,0.426,0.426,3.588,0.0,1.0
Alex Arce,Paraguay,FW,True,False,0,False,138.0,5,0.266,0.0,0.459,0.266,3.025,0.521,1.6,0.0,0.318,0.0,0.548,0.318,3.617,1.913,0.581
Antonio Sanabria,Paraguay,FW,True,True,1,False,428.0,8,0.313,0.0,1.107,0.568,2.736,2.419,0.0,0.0,0.143,0.0,0.504,0.259,1.245,0.0,0.283
Damián Bobadilla,Paraguay,MF,True,True,2,True,513.0,8,0.313,0.192,1.373,0.747,3.263,0.0,0.266,0.0,0.135,0.083,0.592,0.322,1.407,0.115,0.228
Miguel Almirón,Paraguay,MF,True,True,2,True,544.0,7,0.192,0.266,0.685,0.459,2.168,6.342,2.288,0.0,0.068,0.095,0.244,0.163,0.771,0.814,0.281
Diego Gómez,Paraguay,MF,True,True,2,True,584.0,8,0.192,0.0,4.978,0.805,4.314,0.854,2.034,0.0,0.063,0.0,1.638,0.265,1.419,0.669,0.039
Orlando Gill,Paraguay,GK,True,True,2,True,550.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Cáceres,Paraguay,DF,True,True,2,True,467.0,6,0.0,0.926,0.433,0.433,6.369,4.117,2.034,0.0,0.0,0.35,0.164,0.164,2.409,0.769,0.0
Gustavo Gómez,Paraguay,DF,True,True,2,True,636.0,7,0.0,0.0,1.326,0.867,4.452,0.493,0.433,0.0,0.0,0.0,0.403,0.263,1.352,0.132,0.0
Omar Alderete,Paraguay,DF,True,True,2,True,539.0,6,0.0,0.0,0.599,0.599,3.185,2.273,0.433,0.0,0.0,0.0,0.199,0.199,1.059,0.144,0.0
Junior Alonso,Paraguay,DF,True,True,2,True,555.0,7,0.0,0.0,0.0,0.0,2.783,1.866,1.855,0.0,0.0,0.0,0.0,0.0,0.92,0.613,0.0
Andrés Cubas,Paraguay,MF,True,True,1,False,264.0,3,0.0,0.0,0.255,0.0,8.51,0.0,0.255,0.0,0.0,0.0,0.125,0.0,4.19,0.125,0.0
Julio Enciso,Paraguay,FW,True,True,2,True,304.0,4,0.0,2.226,3.84,1.493,0.266,9.559,0.0,0.0,0.0,0.917,1.582,0.615,0.11,0.0,0.0
Gustavo Velázquez,Paraguay,DF,True,False,0,False,176.0,3,0.0,0.0,0.3,0.0,0.599,0.313,0.3,0.0,0.0,0.0,0.395,0.0,0.789,0.395,0.0
Ramón Sosa,Paraguay,MF,True,False,0,False,278.0,5,0.0,0.0,1.436,1.123,0.926,3.081,0.0,0.0,0.0,0.0,1.372,1.073,0.885,0.0,0.0
Alejandro Romero,Paraguay,MF,True,False,0,False,121.0,5,0.0,0.0,0.0,0.0,1.6,1.826,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0
Braian Ojeda,Paraguay,MF,True,False,1,False,276.0,6,0.0,0.0,0.266,0.266,0.539,1.066,0.226,0.0,0.0,0.0,0.285,0.285,0.577,0.242,0.0
Gabriel Ávalos,Paraguay,FW,True,False,1,False,95.0,2,0.0,0.0,0.0,0.0,0.433,0.867,0.0,0.0,0.0,0.0,0.0,0.0,1.035,0.0,0.0
Alan Benítez,Paraguay,DF,True,False,0,False,187.0,2,0.0,0.0,0.0,0.0,0.853,0.313,0.313,0.0,0.0,0.0,0.0,0.0,1.512,0.555,0.0
Alexis Duarte,Paraguay,DF,True,False,0,False,97.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agustín Sández,Paraguay,DF,True,False,0,False,192.0,2,0.0,0.0,0.313,0.0,0.626,0.313,0.0,0.0,0.0,0.0,0.479,0.0,0.958,0.0,0.0
Diego González,Paraguay,MF,True,False,0,False,197.0,4,0.0,0.0,0.992,0.313,1.264,1.488,0.266,0.0,0.0,0.0,1.906,0.602,2.429,0.511,0.0
Lucas Romero,Paraguay,MF,True,False,0,False,5.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blás Riveros,Paraguay,DF,True,False,0,False,88.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Cuenca,Paraguay,MF,True,False,0,False,73.0,2,0.0,0.0,0.0,0.0,0.0,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaldo Martinez,Paraguay,FW,True,False,0,False,179.0,4,0.0,0.0,0.226,0.226,1.002,0.707,0.0,0.0,0.0,0.0,0.451,0.451,1.996,0.0,0.0
Diego León,Paraguay,DF,True,False,0,False,9.0,1,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
Ángel Romero,Paraguay,MF,True,False,0,False,54.0,2,0.0,0.0,0.0,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787,0.0,0.0
Gatito Fernández,Paraguay,GK,True,False,0,False,183.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonçalo Guedes,Portugal,FW,True,False,0,False,90.0,2,0.51,0.0,0.51,0.51,0.51,0.51,0.0,0.0,1.161,0.0,1.161,1.161,1.161,0.0,1.0
Francisco Conceição,Portugal,FW,True,False,1,False,233.0,5,1.174,0.51,2.737,1.748,2.678,3.814,0.0,0.0,0.907,0.394,2.115,1.351,2.07,0.0,0.429
João Neves,Portugal,MF,True,False,1,False,427.0,6,1.723,0.0,4.168,2.277,2.671,3.346,0.3,0.0,0.862,0.0,2.085,1.139,1.336,0.15,0.413
Cristiano Ronaldo,Portugal,FW,True,False,2,True,485.0,7,1.639,0.0,12.758,4.514,1.256,0.0,0.0,0.488,0.748,0.0,5.826,2.061,0.573,0.0,0.128
Bruno Fernandes,Portugal,MF,True,False,3,True,653.0,9,2.233,0.433,5.838,4.608,2.246,4.041,0.767,0.0,0.739,0.144,1.933,1.526,0.744,0.254,0.382
Francisco Trincão,Portugal,FW,True,False,2,True,221.0,7,0.433,0.353,1.386,0.433,0.3,1.402,0.0,0.0,0.43,0.35,1.376,0.43,0.298,0.0,0.313
Gonçalo Ramos,Portugal,FW,True,False,1,False,303.0,9,0.574,0.574,5.934,2.211,0.874,0.353,0.0,0.0,0.376,0.376,3.887,1.448,0.572,0.0,0.097
João Félix,Portugal,MF,True,False,0,False,301.0,8,0.51,0.574,5.912,2.539,2.956,3.641,1.015,0.0,0.354,0.399,4.104,1.763,2.052,0.704,0.086
Pedro Neto,Portugal,MF,True,False,2,True,425.0,8,0.6,0.255,3.124,1.383,0.855,2.723,0.368,0.0,0.322,0.137,1.678,0.743,0.459,0.198,0.192
Renato Veiga,Portugal,MF,True,False,1,False,455.0,7,0.574,0.0,1.431,0.574,1.726,1.43,0.0,0.0,0.243,0.0,0.605,0.243,0.729,0.0,0.401
João Cancelo,Portugal,DF,True,False,2,True,515.0,8,0.555,1.155,3.34,1.364,3.294,3.448,0.922,0.0,0.225,0.468,1.353,0.553,1.335,0.373,0.166
Rúben Neves,Portugal,DF,True,False,0,False,489.0,8,0.353,0.51,3.533,2.191,1.615,0.0,0.0,0.0,0.153,0.221,1.531,0.95,0.7,0.0,0.1
Bernardo Silva,Portugal,MF,True,False,1,False,484.0,7,0.3,0.3,1.227,0.874,1.782,1.499,0.353,0.0,0.127,0.127,0.521,0.371,0.757,0.15,0.244
Diogo Costa,Portugal,GK,True,False,1,False,635.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nélson Semedo,Portugal,DF,True,False,2,True,344.0,6,0.0,0.989,2.488,0.415,1.174,3.006,0.0,0.0,0.0,0.52,1.308,0.218,0.617,0.0,0.0
Rúben Dias,Portugal,DF,True,False,2,True,655.0,8,0.0,0.0,1.277,0.51,1.065,2.158,0.488,0.0,0.0,0.0,0.416,0.166,0.347,0.159,0.0
Gonçalo Inácio,Portugal,DF,True,False,2,True,313.0,6,0.0,0.0,0.353,0.353,0.607,2.063,0.0,0.0,0.0,0.0,0.245,0.245,0.423,0.0,0.0
Diogo Dalot,Portugal,DF,True,False,2,True,330.0,6,0.0,0.6,0.51,0.51,2.191,0.0,0.0,0.0,0.0,0.358,0.304,0.304,1.306,0.0,0.0
Vitinha,Portugal,MF,True,False,2,True,618.0,9,0.0,0.0,2.67,0.841,0.0,1.912,0.0,0.0,0.0,0.0,0.952,0.3,0.0,0.0,0.0
Tomás Araújo,Portugal,DF,True,False,1,False,141.0,4,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497,0.0,0.0
Nuno Mendes,Portugal,DF,True,False,0,False,406.0,6,0.0,0.415,1.162,0.0,0.923,2.778,0.0,0.0,0.0,0.255,0.716,0.0,0.568,0.0,0.0
Samú Costa,Portugal,MF,True,False,2,True,183.0,4,0.0,0.0,1.478,1.478,1.11,3.674,0.6,0.0,0.0,0.0,1.509,1.509,1.133,0.612,0.0
Matheus Nunes,Portugal,MF,True,False,0,False,77.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Sá,Portugal,GK,True,False,2,True,88.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafael Leão,Portugal,FW,True,False,1,False,159.0,4,0.0,0.0,1.437,0.574,0.488,1.53,0.0,0.51,0.0,0.0,1.626,0.65,0.552,0.0,0.0
Rui Silva,Portugal,GK,True,False,0,False,135.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
António Silva,Portugal,DF,True,False,0,False,54.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulinho,Portugal,FW,True,False,0,False,26.0,1,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462,0.0,0.0
Carlos Forbs,Portugal,FW,True,False,0,False,34.0,1,0.0,0.0,0.0,0.0,0.0,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
João Palhinha,Portugal,MF,True,False,0,False,50.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.523,0.0
Nuno Tavares,Portugal,DF,True,False,0,False,34.0,2,0.0,0.0,0.0,0.0,0.255,0.67,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
Pedro Gonçalves,Portugal,MF,True,False,0,False,23.0,1,0.0,0.0,0.51,0.255,0.0,0.255,0.0,0.0,0.0,0.0,7.826,3.913,0.0,0.0,0.0
Mohamed Gouda,Qatar,MF,True,False,0,False,80.0,1,0.226,0.0,0.226,0.226,0.0,0.905,0.0,0.0,1.125,0.0,1.125,1.125,0.0,0.0,1.0
Mahmud Abunada,Qatar,GK,True,True,1,False,90.0,1,0.0,0.0,0.0,0.0,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Ayoub Al Oui,Qatar,DF,True,True,3,True,228.0,4,0.0,0.0,0.0,0.0,2.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488,0.0,0.0
Pedro Miguel,Qatar,DF,True,True,3,True,270.0,3,0.0,0.0,0.433,0.0,2.467,5.744,0.0,0.0,0.0,0.0,0.17,0.0,0.97,0.0,0.0
Boualem Khoukhi,Qatar,DF,True,True,3,True,239.0,3,0.0,0.0,0.0,0.0,4.143,0.944,0.0,0.0,0.0,0.0,0.0,0.0,1.731,0.0,0.0
